Number	Name	Status	Country	Checkpoint	Latitude	Longitude	Distance	Time	Speed	Arrival.Dogs	Elapsed.Time	Departure.Dogs	Departure	Arrival
35	Alan Eischens	Veteran	United States	Safety	64.4681	-164.7519	55	6.92	7.95	16	0	16	2017-03-18 11:09:00	2017-03-18 11:09:00
53	Peter Reuter	Rookie	United States	Safety	64.4681	-164.7519	55	6.92	7.95	9	0	9	2017-03-18 11:09:00	2017-03-18 11:09:00
47	Paul Hansen	Rookie	United States	Safety	64.4681	-164.7519	55	7.28	7.55	12	0.03	12	2017-03-18 11:15:00	2017-03-18 11:13:00
31	Cindy Abbott	Veteran	United States	Safety	64.4681	-164.7519	55	6.92	7.95	12	0.07	12	2017-03-18 11:53:00	2017-03-18 11:49:00
16	Mitch Seavey	Veteran	United States	Nome	64.4964	-165.3996	22	2.5	8.8	11	0	NA	NA	2017-03-14 15:40:13
18	Dallas Seavey	Veteran	United States	Nome	64.4964	-165.3996	22	2.58	8.52	7	0	NA	NA	2017-03-14 18:24:31
24	Nicolas Petit	Veteran	United States	Nome	64.4964	-165.3996	22	2.45	8.98	13	0	NA	NA	2017-03-14 18:29:13
38	Joar Leifseth Ulsom	Veteran	Norway	Nome	64.4964	-165.3996	22	3.03	7.25	8	0	NA	NA	2017-03-14 23:00:40
37	Jessie Royer	Veteran	United States	Nome	64.4964	-165.3996	22	3.08	7.14	16	0	NA	NA	2017-03-15 01:08:54
29	Wade Marrs	Veteran	United States	Nome	64.4964	-165.3996	22	3.42	6.44	9	0	NA	NA	2017-03-15 06:43:40
14	Ray Redington Jr.	Veteran	United States	Nome	64.4964	-165.3996	22	2.85	7.72	9	0	NA	NA	2017-03-15 09:13:04
41	Aliy Zirkle	Veteran	United States	Nome	64.4964	-165.3996	22	3.12	7.06	9	0	NA	NA	2017-03-15 10:49:42
25	Peter Kaiser	Veteran	United States	Nome	64.4964	-165.3996	22	3.37	6.53	10	0	NA	NA	2017-03-15 11:05:38
57	Paul Gebhardt	Veteran	United States	Nome	64.4964	-165.3996	22	2.97	7.42	8	0	NA	NA	2017-03-15 12:00:06
34	Jeff King	Veteran	United States	Nome	64.4964	-165.3996	22	2.5	8.8	12	0	NA	NA	2017-03-15 12:49:42
44	Ramey Smyth	Veteran	United States	Nome	64.4964	-165.3996	22	2.87	7.67	9	0	NA	NA	2017-03-15 13:47:08
9	Michelle Phillips	Veteran	Canada	Nome	64.4964	-165.3996	22	3.12	7.06	12	0	NA	NA	2017-03-15 14:02:45
2	Ryan Redington	Veteran	United States	Nome	64.4964	-165.3996	22	3.3	6.67	9	0	NA	NA	2017-03-15 14:52:07
32	Hans Gatt	Veteran	Canada	Nome	64.4964	-165.3996	22	2.92	7.54	9	0	NA	NA	2017-03-15 15:16:27
39	Ralph Johannessen	Veteran	Norway	Nome	64.4964	-165.3996	22	3.25	6.77	9	0	NA	NA	2017-03-15 15:41:06
59	Ken Anderson	Veteran	United States	Nome	64.4964	-165.3996	22	3.18	6.91	9	0	NA	NA	2017-03-15 17:13:31
65	John Baker	Veteran	United States	Nome	64.4964	-165.3996	22	3.48	6.32	8	0	NA	NA	2017-03-15 17:50:30
52	Katherine Keith	Veteran	United States	Nome	64.4964	-165.3996	22	3.48	6.32	8	0	NA	NA	2017-03-15 17:50:31
6	Linwood Fiedler	Veteran	United States	Nome	64.4964	-165.3996	22	3.13	7.02	9	0	NA	NA	2017-03-15 18:09:52
64	Jason Mackey	Veteran	United States	Nome	64.4964	-165.3996	22	2.83	7.76	9	0	NA	NA	2017-03-15 18:19:23
70	Robert Redington	Rookie	United States	Nome	64.4964	-165.3996	22	2.82	7.81	8	0	NA	NA	2017-03-15 19:33:16
13	Sebastien Vergnaud	Rookie	France	Nome	64.4964	-165.3996	22	2.8	7.86	8	0	NA	NA	2017-03-15 20:27:53
21	Richie Diehl	Veteran	United States	Nome	64.4964	-165.3996	22	2.87	7.67	11	0	NA	NA	2017-03-15 20:33:22
33	Mats Pettersson	Veteran	Sweden	Nome	64.4964	-165.3996	22	3.23	6.8	12	0	NA	NA	2017-03-15 22:00:22
45	Lars Monsen	Veteran	Norway	Nome	64.4964	-165.3996	22	3.13	7.02	9	0	NA	NA	2017-03-15 23:01:58
50	Hugh Neff	Veteran	United States	Nome	64.4964	-165.3996	22	3.73	5.89	10	0	NA	NA	2017-03-15 23:40:07
27	Rick Casillo	Veteran	United States	Nome	64.4964	-165.3996	22	3.1	7.1	10	0	NA	NA	2017-03-15 23:56:40
63	Noah Burmeister	Veteran	United States	Nome	64.4964	-165.3996	22	3.35	6.57	8	0	NA	NA	2017-03-16 02:29:49
5	Cody Strathe	Veteran	United States	Nome	64.4964	-165.3996	22	2.72	8.1	10	0	NA	NA	2017-03-16 02:34:41
11	Ketil Reitan	Veteran	United States	Nome	64.4964	-165.3996	22	2.98	7.37	10	0	NA	NA	2017-03-16 02:48:58
15	Martin Buser	Veteran	United States	Nome	64.4964	-165.3996	22	3.08	7.14	11	0	NA	NA	2017-03-16 03:14:51
56	Melissa Stewart	Veteran	United States	Nome	64.4964	-165.3996	22	2.9	7.59	12	0	NA	NA	2017-03-16 08:05:59
69	Scott Smith	Veteran	United States	Nome	64.4964	-165.3996	22	3.23	6.8	7	0	NA	NA	2017-03-16 08:26:20
62	Nathan Schroeder	Veteran	United States	Nome	64.4964	-165.3996	22	3.13	7.02	9	0	NA	NA	2017-03-16 09:08:12
26	Nicolas Vanier	Rookie	France	Nome	64.4964	-165.3996	22	2.85	7.72	14	0	NA	NA	2017-03-16 09:40:07
51	Seth Barnes	Veteran	United States	Nome	64.4964	-165.3996	22	2.92	7.54	10	0	NA	NA	2017-03-16 10:33:30
20	Karin Hendrickson	Veteran	United States	Nome	64.4964	-165.3996	22	3.12	7.06	10	0	NA	NA	2017-03-16 12:52:05
36	Allen Moore	Veteran	United States	Nome	64.4964	-165.3996	22	2.53	8.68	14	0	NA	NA	2017-03-16 13:24:27
73	Kristy Berington	Veteran	United States	Nome	64.4964	-165.3996	22	2.82	7.81	10	0	NA	NA	2017-03-16 14:29:53
66	Anna Berington	Veteran	United States	Nome	64.4964	-165.3996	22	2.8	7.86	7	0	NA	NA	2017-03-16 14:30:14
7	Laura Neese	Rookie	United States	Nome	64.4964	-165.3996	22	2.82	7.81	10	0	NA	NA	2017-03-16 15:40:40
28	Jodi Bailey	Veteran	United States	Nome	64.4964	-165.3996	22	6.22	3.54	11	0	NA	NA	2017-03-17 05:41:40
71	Larry Daugherty	Veteran	United States	Nome	64.4964	-165.3996	22	2.73	8.05	11	0	NA	NA	2017-03-17 06:29:10
54	Geir Idar Hjelvik	Veteran	Norway	Nome	64.4964	-165.3996	22	3.12	7.06	13	0	NA	NA	2017-03-17 08:05:19
46	Charley Bejna	Veteran	United States	Nome	64.4964	-165.3996	22	3.23	6.8	10	0	NA	NA	2017-03-17 09:30:21
22	DeeDee Jonrowe	Veteran	United States	Nome	64.4964	-165.3996	22	2.82	7.81	12	0	NA	NA	2017-03-17 10:03:37
19	Gunnar Johnson	Veteran	United States	Nome	64.4964	-165.3996	22	3.02	7.29	11	0	NA	NA	2017-03-17 10:04:06
48	Justin High	Rookie	United States	Nome	64.4964	-165.3996	22	3.27	6.73	9	0	NA	NA	2017-03-17 12:14:35
72	Dave Delcourt	Rookie	United States	Nome	64.4964	-165.3996	22	2.82	7.81	10	0	NA	NA	2017-03-17 12:18:08
49	Justin Stielstra	Rookie	United States	Nome	64.4964	-165.3996	22	3.45	6.38	11	0	NA	NA	2017-03-17 13:44:36
67	Trent Herbst	Veteran	United States	Nome	64.4964	-165.3996	22	3.63	6.06	8	0	NA	NA	2017-03-17 14:51:14
17	Kristin Bacon	Veteran	United States	Nome	64.4964	-165.3996	22	3.35	6.57	12	0	NA	NA	2017-03-17 17:45:43
4	Misha Wiljes	Rookie	Czech Republic	Nome	64.4964	-165.3996	22	3.72	5.92	12	0	NA	NA	2017-03-17 21:37:20
12	Joe Carson	Rookie	United States	Nome	64.4964	-165.3996	22	3.45	6.38	14	0	NA	NA	2017-03-18 01:38:07
40	Thomas Rosenbloom	Rookie	United States	Nome	64.4964	-165.3996	22	3.5	6.29	10	0	NA	NA	2017-03-18 02:49:25
42	Zoya DeNure	Veteran	United States	Nome	64.4964	-165.3996	22	2.73	8.05	12	0	NA	NA	2017-03-18 07:24:25
61	Michael Baker	Rookie	United States	Nome	64.4964	-165.3996	22	2.95	7.46	10	0	NA	NA	2017-03-18 08:16:33
55	Matthew Failor	Veteran	United States	Nome	64.4964	-165.3996	22	3.12	7.06	10	0	NA	NA	2017-03-18 08:19:03
43	Jimmy Lebling	Rookie	United States	Nome	64.4964	-165.3996	22	2.95	7.46	12	0	NA	NA	2017-03-18 12:19:06
47	Paul Hansen	Rookie	United States	Nome	64.4964	-165.3996	22	3.07	7.17	12	0	NA	NA	2017-03-18 14:19:11
35	Alan Eischens	Veteran	United States	Nome	64.4964	-165.3996	22	3.5	6.29	16	0	NA	NA	2017-03-18 14:39:46
53	Peter Reuter	Rookie	United States	Nome	64.4964	-165.3996	22	3.6	6.11	9	0	NA	NA	2017-03-18 14:45:38
31	Cindy Abbott	Veteran	United States	Nome	64.4964	-165.3996	22	3.07	7.17	12	0	NA	NA	2017-03-18 14:57:31
